代码,名称,最新价,IOPV实时估值,基金折价率,涨跌额,涨跌幅,成交量,成交额,开盘价,最高价,最低价,昨收,振幅,换手率,量比,委比,外盘,内盘,主力净流入-净额,主力净流入-净占比,超大单净流入-净额,超大单净流入-净占比,大单净流入-净额,大单净流入-净占比,中单净流入-净额,中单净流入-净占比,小单净流入-净额,小单净流入-净占比,现手,买一,卖一,最新份额,流通市值,总市值,数据日期,更新时间
588520,科创增强ETF永赢,1.547,1.5507,0.24,-0.075,-4.62,4836.0,756071.0,1.626,1.63,1.541,1.622,5.49,5.4,0.12,14.14,3590.0,1246.0,2698.0,0.36,0.0,0.0,2698.0,0.36,-61852.0,-8.18,59154.0,7.82,-1.0,1.549,1.554,8957000.0,13856479,13856479,2026-07-13 00:00:00,2026-07-13 16:12:02+08:00
159725,线上消费ETF工银,0.763,0.7636,0.08,-0.037,-4.63,100667.0,7755617.8,0.799,0.799,0.758,0.8,5.13,8.8,1.29,49.74,36532.0,64135.0,-2522344.0,-32.52,-3346160.0,-43.14,823816.0,10.62,1126760.0,14.53,1395585.0,17.99,-361.0,0.763,0.764,114424924.0,87306217,87306217,2026-07-13 00:00:00,2026-07-13 15:34:39+08:00
512760,芯片ETF国泰,1.381,1.3809,-0.01,-0.067,-4.63,6336674.0,900073593.0,1.417,1.472,1.366,1.448,7.32,6.96,0.95,35.13,2482222.0,3854452.0,-79773011.0,-8.86,22000285.0,2.44,-101773296.0,-11.31,18555146.0,2.06,61217862.0,6.8,-21260.0,1.381,1.382,9105445632.0,12574620418,12574620418,2026-07-13 00:00:00,2026-07-13 16:11:37+08:00
516010,游戏ETF国泰,1.069,1.0663,-0.25,-0.052,-4.64,1354644.0,145935521.0,1.113,1.114,1.059,1.121,4.91,5.76,1.0,-5.83,421131.0,933513.0,-48239728.0,-33.06,-22194481.0,-15.21,-26045247.0,-17.85,23383576.0,16.02,24856152.0,17.03,-4006.0,1.069,1.07,2351693008.0,2513959826,2513959826,2026-07-13 00:00:00,2026-07-13 16:11:49+08:00
159387,创业板新能源ETF国泰,0.74,0.7389,-0.15,-0.036,-4.64,4570717.0,343436515.1,0.78,0.782,0.737,0.776,5.8,29.93,1.2,47.49,2170713.0,2400004.0,-19322315.0,-5.63,-27707856.0,-8.07,8385541.0,2.44,10720843.0,3.12,8601471.0,2.5,1977.0,0.739,0.74,1527189648.0,1130120340,1130120340,2026-07-13 00:00:00,2026-07-13 15:34:03+08:00
159628,国证2000ETF万家,1.396,1.3897,-0.45,-0.068,-4.64,849290.0,119927969.3,1.455,1.455,1.387,1.464,4.64,35.94,1.44,-17.14,276844.0,572446.0,-13743426.0,-11.46,-5068123.0,-4.23,-8675303.0,-7.23,9862757.0,8.22,3880668.0,3.24,-1287.0,1.396,1.397,236283250.0,329851417,329851417,2026-07-13 00:00:00,2026-07-13 15:34:21+08:00
510560,中证500ETF国寿,2.011,2.0189,0.39,-0.098,-4.65,11616.0,2387096.0,2.094,2.094,2.011,2.109,3.94,1.93,0.98,-1.85,4893.0,6723.0,-476466.0,-19.96,0.0,0.0,-476466.0,-19.96,265820.0,11.14,210645.0,8.82,-1100.0,2.02,2.023,60318700.0,121300906,121300906,2026-07-13 00:00:00,2026-07-13 16:11:45+08:00
512100,中证1000ETF南方,3.158,3.1517,-0.2,-0.154,-4.65,22877471.0,7324695009.0,3.3,3.312,3.145,3.312,5.04,43.5,1.64,86.75,12936179.0,9941293.0,-444410752.0,-6.07,-1097179136.0,-14.98,652768384.0,8.91,236354207.0,3.23,208056666.0,2.84,-78458.0,3.158,3.159,5259217664.0,16608609383,16608609383,2026-07-13 00:00:00,2026-07-13 16:11:55+08:00
512980,传媒ETF广发,0.799,0.798,-0.13,-0.039,-4.65,3434549.0,277262484.0,0.831,0.835,0.795,0.838,4.77,7.61,1.3,25.25,1209042.0,2225507.0,-33845021.0,-12.21,-25933733.0,-9.35,-7911288.0,-2.85,13897162.0,5.01,19947859.0,7.19,-16194.0,0.798,0.799,4511924480.0,3605027660,3605027660,2026-07-13 00:00:00,2026-07-13 16:11:51+08:00
159944,材料ETF广发,1.372,1.3724,0.03,-0.067,-4.66,62807.0,8689181.0,1.419,1.419,1.366,1.439,3.68,15.09,1.04,-0.92,28489.0,34318.0,2401262.0,27.64,0.0,0.0,2401262.0,27.64,-249206.0,-2.87,-2152057.0,-24.77,54.0,1.37,1.371,41608342.0,57086645,57086645,2026-07-13 00:00:00,2026-07-13 15:34:27+08:00
589000,科创综指ETF华夏,1.796,1.7991,0.17,-0.088,-4.67,931262.0,172307268.0,1.865,1.9,1.784,1.884,6.16,11.59,1.06,24.65,497760.0,433502.0,-5073748.0,-2.94,-10222300.0,-5.93,5148552.0,2.99,-43386.0,-0.03,5117134.0,2.97,-754.0,1.795,1.796,803507808.0,1443100023,1443100023,2026-07-13 00:00:00,2026-07-13 16:11:49+08:00
588060,科创50ETF广发,1.267,1.2627,-0.34,-0.062,-4.67,5547088.0,717280975.0,1.29,1.338,1.253,1.329,6.4,10.36,1.52,53.89,2272482.0,3274606.0,-120572242.0,-16.81,-43038275.0,-6.0,-77533967.0,-10.81,35205611.0,4.91,85366629.0,11.9,-54565.0,1.267,1.268,5353139968.0,6782428339,6782428339,2026-07-13 00:00:00,2026-07-13 16:11:37+08:00
588090,科创50ETF华泰柏瑞,2.043,2.0426,-0.02,-0.1,-4.67,1277861.0,268189618.0,2.084,2.162,2.021,2.143,6.58,5.12,0.56,12.93,533510.0,744350.0,-23430581.0,-8.74,-2640853.0,-0.98,-20789728.0,-7.75,2405722.0,0.9,21024858.0,7.84,-3360.0,2.043,2.044,2496072800.0,5099476730,5099476730,2026-07-13 00:00:00,2026-07-13 16:11:52+08:00
510500,中证500ETF南方,8.292,8.2722,-0.24,-0.406,-4.67,8964812.0,7517070059.0,8.61,8.636,8.266,8.698,4.25,19.76,2.02,71.32,4915876.0,4048936.0,-1107343616.0,-14.73,-2982659200.0,-39.68,1875315584.0,24.95,772323936.0,10.27,335019783.0,4.46,-34760.0,8.292,8.293,4536568576.0,37617226632,37617226632,2026-07-13 00:00:00,2026-07-13 16:11:36+08:00
159690,有色矿业ETF招商,1.732,1.7341,0.12,-0.085,-4.68,165389.0,29001516.4,1.789,1.789,1.728,1.817,3.36,5.4,1.17,-25.56,70070.0,95319.0,1090152.0,3.76,-51093.0,-0.18,1141245.0,3.94,877712.0,3.03,-1967864.0,-6.79,-87.0,1.732,1.734,306163984.0,530276020,530276020,2026-07-13 00:00:00,2026-07-13 15:34:09+08:00
159881,有色金属ETF国泰,0.814,0.8143,0.04,-0.04,-4.68,179877.0,14822495.8,0.84,0.84,0.811,0.854,3.4,9.91,1.0,60.3,60835.0,119042.0,-978785.0,-6.6,-2499643.0,-16.86,1520858.0,10.26,287465.0,1.94,691320.0,4.66,269.0,0.813,0.814,181499166.0,147740321,147740321,2026-07-13 00:00:00,2026-07-13 15:34:03+08:00
589600,科创综指ETF富国,1.792,1.7928,0.04,-0.088,-4.68,128263.0,23447537.0,1.869,1.901,1.782,1.88,6.33,5.79,1.66,16.98,54572.0,73691.0,-2194640.0,-9.36,-1920160.0,-8.19,-274480.0,-1.17,1104443.0,4.71,1090196.0,4.65,-118.0,1.79,1.792,221535000.0,396990720,396990720,2026-07-13 00:00:00,2026-07-13 16:11:40+08:00
512970,大湾区ETF平安,1.549,1.5645,0.99,-0.076,-4.68,6321.0,1002278.0,1.606,1.606,1.549,1.625,3.51,6.33,1.36,-46.13,2531.0,3790.0,341157.0,34.04,-206698.0,-20.62,547855.0,54.66,-311778.0,-31.11,-29379.0,-2.93,1.0,1.544,1.549,9987600.0,15470792,15470792,2026-07-13 00:00:00,2026-07-13 16:11:59+08:00
560800,数字经济ETF鹏扬,1.342,1.3463,0.32,-0.066,-4.69,145593.0,20097473.0,1.382,1.419,1.332,1.408,6.18,5.06,1.16,18.75,79960.0,65633.0,-1107261.0,-5.51,-4437257.0,-22.08,3329996.0,16.57,-136085.0,-0.68,1243347.0,6.19,-395.0,1.341,1.342,287951104.0,386430382,386430382,2026-07-13 00:00:00,2026-07-13 16:11:57+08:00
512460,电池ETF华夏,0.853,0.8533,0.04,-0.042,-4.69,232461.0,20141404.0,0.89,0.895,0.85,0.895,5.03,7.94,0.61,6.64,71854.0,160607.0,909028.0,4.51,-1098651.0,-5.45,2007679.0,9.97,-111951.0,-0.56,-797079.0,-3.96,-328.0,0.852,0.853,292823008.0,249778026,249778026,2026-07-13 00:00:00,2026-07-13 16:12:01+08:00
516640,芯片ETF富国,1.823,1.8198,-0.18,-0.09,-4.7,2201502.0,413701425.0,1.852,1.944,1.805,1.913,7.27,15.52,1.03,44.82,1046211.0,1155291.0,-5796795.0,-1.4,4599874.0,1.11,-10396669.0,-2.51,-12295806.0,-2.97,18092601.0,4.37,-6400.0,1.822,1.823,1418482800.0,2585894144,2585894144,2026-07-13 00:00:00,2026-07-13 16:11:43+08:00
159597,创业板成长ETF易方达,0.871,0.8721,0.13,-0.043,-4.7,333001.0,29570441.9,0.895,0.908,0.865,0.914,4.7,4.03,0.97,1.45,144840.0,188161.0,-2448058.0,-8.28,0.0,0.0,-2448058.0,-8.28,508104.0,1.72,1939955.0,6.56,319.0,0.87,0.871,825757136.0,719234465,719234465,2026-07-13 00:00:00,2026-07-13 15:34:42+08:00
589080,科创综指ETF汇添富,1.786,1.7793,-0.38,-0.088,-4.7,267131.0,48929786.0,1.815,1.883,1.768,1.874,6.14,18.04,1.14,-1.54,126486.0,140645.0,-3659129.0,-7.48,1212297.0,2.48,-4871426.0,-9.96,1186050.0,2.42,2473079.0,5.05,-2340.0,1.78,1.786,148061000.0,264436946,264436946,2026-07-13 00:00:00,2026-07-13 16:12:02+08:00
159565,汽车零部件ETF易方达,1.338,1.3347,-0.25,-0.066,-4.7,224439.0,30426843.2,1.383,1.39,1.331,1.404,4.2,15.31,0.83,-64.42,92816.0,131623.0,1177784.0,3.87,-522113.0,-1.72,1699897.0,5.59,-1592795.0,-5.23,415011.0,1.36,101.0,1.334,1.338,146627231.0,196187235,196187235,2026-07-13 00:00:00,2026-07-13 15:34:48+08:00
588100,科创信息ETF嘉实,3.157,3.1494,-0.24,-0.156,-4.71,130404.0,42525465.0,3.313,3.35,3.124,3.313,6.82,19.39,1.44,-62.92,49304.0,81100.0,-3133470.0,-7.37,-6538741.0,-15.38,3405271.0,8.01,553473.0,1.3,2579998.0,6.07,-953.0,3.152,3.157,67248700.0,212304146,212304146,2026-07-13 00:00:00,2026-07-13 16:11:41+08:00
562700,汽车零部件ETF华夏,1.235,1.2348,-0.02,-0.061,-4.71,188230.0,23620500.0,1.299,1.302,1.232,1.296,5.4,18.14,0.9,8.91,94151.0,94079.0,267532.0,1.13,52533.0,0.22,214999.0,0.91,-880280.0,-3.73,612748.0,2.59,-235.0,1.234,1.235,103750000.0,128131250,128131250,2026-07-13 00:00:00,2026-07-13 16:11:59+08:00
561910,电池ETF招商,0.728,0.7293,0.18,-0.036,-4.71,1863400.0,137505136.0,0.755,0.759,0.726,0.764,4.32,3.83,0.92,12.56,703111.0,1160289.0,-10934194.0,-7.95,1363307.0,0.99,-12297501.0,-8.94,289206.0,0.21,10644989.0,7.74,-10693.0,0.728,0.729,4863076608.0,3540319771,3540319771,2026-07-13 00:00:00,2026-07-13 16:11:58+08:00
589230,科创人工智能ETF南方,1.012,1.0089,-0.31,-0.05,-4.71,318838.0,33385556.0,1.031,1.073,1.002,1.062,6.69,15.47,0.73,-4.8,151546.0,167292.0,-52564.0,-0.16,244919.0,0.73,-297483.0,-0.89,-651487.0,-1.95,704052.0,2.11,-386.0,1.01,1.012,206053000.0,208525636,208525636,2026-07-13 00:00:00,2026-07-13 16:11:36+08:00
159512,汽车ETF广发,1.01,1.0103,0.03,-0.05,-4.72,135828.0,13818774.9,1.041,1.041,1.009,1.06,3.02,22.17,1.01,15.72,47500.0,88328.0,-283263.0,-2.05,-11397.0,-0.08,-271866.0,-1.97,138603.0,1.0,144660.0,1.05,625.0,1.009,1.01,61264855.0,61877504,61877504,2026-07-13 00:00:00,2026-07-13 15:34:12+08:00
159603,科创创业ETF天弘,1.955,1.9507,-0.22,-0.097,-4.73,100151.0,20008362.1,2.031,2.04,1.933,2.052,5.21,0.42,1.45,18.97,56546.0,43605.0,-6852841.0,-34.25,-6451635.0,-32.24,-401206.0,-2.01,3602795.0,18.01,3250045.0,16.24,393.0,1.954,1.955,2408071920.0,4707780604,4707780604,2026-07-13 00:00:00,2026-07-13 15:34:51+08:00
159806,新能源车ETF国泰,0.703,0.703,0.0,-0.035,-4.74,227390.0,16194399.2,0.726,0.726,0.701,0.738,3.39,2.54,0.85,35.85,98235.0,129155.0,-239777.0,-1.48,256875.0,1.59,-496652.0,-3.07,-871543.0,-5.38,1111320.0,6.86,661.0,0.702,0.703,896089440.0,629950876,629950876,2026-07-13 00:00:00,2026-07-13 15:34:06+08:00
588550,科创综指增强ETF易方达,1.567,1.569,0.13,-0.078,-4.74,25993.0,4184427.0,1.645,1.666,1.562,1.645,6.32,4.7,0.56,0.18,11397.0,14596.0,-127636.0,-3.05,0.0,0.0,-127636.0,-3.05,-7191.0,-0.17,134826.0,3.22,-104.0,1.567,1.568,55290000.0,86639430,86639430,2026-07-13 00:00:00,2026-07-13 16:11:42+08:00
516890,新材料ETF平安,0.824,0.8232,-0.1,-0.041,-4.74,5070.0,423848.0,0.847,0.865,0.82,0.865,5.2,1.67,0.31,1.37,1144.0,3926.0,7343.0,1.73,0.0,0.0,7343.0,1.73,-28313.0,-6.68,20971.0,4.95,-150.0,0.821,0.824,30311400.0,24976594,24976594,2026-07-13 00:00:00,2026-07-13 16:12:00+08:00
159658,数字经济ETF华安,2.032,2.0357,0.18,-0.101,-4.74,126389.0,26141198.1,2.137,2.154,2.018,2.133,6.38,27.54,1.97,-67.28,51472.0,74917.0,3181425.0,12.17,5043542.0,19.29,-1862117.0,-7.12,-3704434.0,-14.17,523010.0,2.0,-118.0,2.032,2.039,45894877.0,93258390,93258390,2026-07-13 00:00:00,2026-07-13 15:34:45+08:00
159160,电池ETF东财,0.843,0.8446,0.19,-0.042,-4.75,273475.0,23496533.922,0.873,0.879,0.841,0.885,4.29,12.11,0.87,12.2,113254.0,160221.0,-3558909.0,-15.15,-1342558.0,-5.71,-2216351.0,-9.43,-567821.0,-2.42,4126728.0,17.56,773.0,0.842,0.843,225819254.0,190365631,190365631,2026-07-13 00:00:00,2026-07-13 15:34:18+08:00
159875,新能源ETF嘉实,0.581,0.5821,0.19,-0.029,-4.75,3987987.0,233933345.1,0.604,0.607,0.581,0.61,4.26,16.57,2.3,54.75,3056000.0,931987.0,-7167241.0,-3.06,11226980.0,4.8,-18394221.0,-7.86,2068030.0,0.88,5099210.0,2.18,-9854.0,0.581,0.582,2406162896.0,1397980643,1397980643,2026-07-13 00:00:00,2026-07-13 15:34:21+08:00
512940,有色ETF华安,0.742,0.7436,0.22,-0.037,-4.75,474921.0,35625882.0,0.766,0.766,0.74,0.779,3.34,2.17,0.92,5.93,169335.0,305586.0,1607506.0,4.51,2448343.0,6.87,-840837.0,-2.36,-2444423.0,-6.86,836917.0,2.35,-2122.0,0.742,0.743,2191705008.0,1626245116,1626245116,2026-07-13 00:00:00,2026-07-13 16:11:42+08:00
589990,科创综指ETF华泰柏瑞,1.857,1.8507,-0.34,-0.093,-4.77,86855.0,16667656.0,1.945,1.965,1.845,1.95,6.15,8.51,1.83,27.95,32273.0,54582.0,-3582311.0,-21.49,-6743308.0,-40.46,3160997.0,18.96,1661284.0,9.97,1921027.0,11.53,-284.0,1.856,1.857,102090000.0,189581130,189581130,2026-07-13 00:00:00,2026-07-13 16:11:42+08:00
515920,智能消费ETF博时,1.318,1.3183,0.02,-0.066,-4.77,14536.0,1959569.0,1.38,1.38,1.315,1.384,4.7,2.31,0.22,2.21,3982.0,10554.0,-347324.0,-17.72,-55165.0,-2.82,-292159.0,-14.91,162342.0,8.28,184983.0,9.44,-80.0,1.316,1.318,62905700.0,82909713,82909713,2026-07-13 00:00:00,2026-07-13 16:11:36+08:00
159629,中证1000ETF富国,3.251,3.2424,-0.27,-0.163,-4.77,1541002.0,510143555.65,3.37,3.41,3.235,3.414,5.13,30.99,1.61,30.79,616940.0,924062.0,-48281751.0,-9.46,-121398094.0,-23.8,73116343.0,14.33,37664704.0,7.38,10617049.0,2.08,-332.0,3.251,3.252,497252656.0,1616568385,1616568385,2026-07-13 00:00:00,2026-07-13 15:34:54+08:00
560910,电池ETF华泰柏瑞,0.759,0.7582,-0.11,-0.038,-4.77,136362.0,10554310.0,0.797,0.797,0.758,0.797,4.89,6.83,1.11,-9.4,49645.0,86717.0,-873327.0,-8.27,-547992.0,-5.19,-325335.0,-3.08,351135.0,3.33,522191.0,4.95,-50.0,0.759,0.761,199721000.0,151588239,151588239,2026-07-13 00:00:00,2026-07-13 16:11:39+08:00
159906,深成长ETF大成,1.898,1.9055,0.39,-0.095,-4.77,83055.0,16149190.3,1.953,2.007,1.89,1.993,5.87,4.47,0.66,9.07,42931.0,40124.0,-2742839.0,-16.98,-3153707.0,-19.53,410868.0,2.54,606496.0,3.76,2136343.0,13.23,-373.0,1.898,1.899,185639725.0,352344198,352344198,2026-07-13 00:00:00,2026-07-13 15:34:57+08:00
516800,智能制造ETF华宝,1.116,1.115,-0.09,-0.056,-4.78,176068.0,20100996.0,1.162,1.18,1.106,1.172,6.31,9.87,1.06,-55.1,80951.0,95117.0,-2575286.0,-12.81,-2550694.0,-12.69,-24592.0,-0.12,1240733.0,6.17,1334554.0,6.64,-1896.0,1.116,1.118,178308000.0,198991728,198991728,2026-07-13 00:00:00,2026-07-13 16:12:00+08:00
589300,科创综指ETF嘉实,1.951,1.9608,0.5,-0.098,-4.78,32719.0,6632821.0,2.049,2.063,1.943,2.049,5.86,8.71,3.21,-50.17,12521.0,20198.0,263239.0,3.97,-1317176.0,-19.86,1580415.0,23.83,-288413.0,-4.35,25176.0,0.38,1.0,1.956,1.957,37582500.0,73323458,73323458,2026-07-13 00:00:00,2026-07-13 16:11:43+08:00
159872,智能网联汽车ETF鹏华,0.833,0.8354,0.29,-0.042,-4.8,44274.0,3725645.3,0.875,0.875,0.83,0.875,5.14,7.47,1.86,-67.95,14249.0,30025.0,-103726.0,-2.78,-617404.0,-16.57,513678.0,13.79,81201.0,2.18,22525.0,0.6,23.0,0.832,0.848,59299732.0,49396677,49396677,2026-07-13 00:00:00,2026-07-13 15:34:42+08:00
159163,有色ETF泰康,0.675,0.6751,0.01,-0.034,-4.8,104076.0,7097051.58,0.697,0.709,0.675,0.709,4.8,3.93,1.07,79.15,28154.0,75922.0,35011.0,0.49,-1310933.0,-18.47,1345944.0,18.96,-593810.0,-8.37,558798.0,7.87,-200.0,0.675,0.676,264807013.0,178744734,178744734,2026-07-13 00:00:00,2026-07-13 15:34:24+08:00
159243,创业板人工智能ETF招商,1.366,1.3657,-0.02,-0.069,-4.81,452272.0,63593732.6,1.416,1.45,1.353,1.435,6.76,34.26,1.01,61.25,194748.0,257524.0,-2870493.0,-4.51,708072.0,1.11,-3578565.0,-5.63,297571.0,0.47,2572922.0,4.05,-379.0,1.366,1.368,132030224.0,180353286,180353286,2026-07-13 00:00:00,2026-07-13 15:34:27+08:00
159279,创业板人工智能ETF华安,1.523,1.5255,0.16,-0.077,-4.81,660166.0,103045762.019,1.569,1.614,1.511,1.6,6.44,46.04,1.38,9.52,320151.0,340015.0,2846933.0,2.76,1599056.0,1.55,1247877.0,1.21,-5430531.0,-5.27,2583599.0,2.51,139.0,1.522,1.523,143387534.0,218379214,218379214,2026-07-13 00:00:00,2026-07-13 15:34:36+08:00
589270,科创100ETF前海开源,1.247,1.2291,-1.46,-0.063,-4.81,33172.0,4230389.0,1.336,1.336,1.224,1.31,8.55,12.06,0.98,-27.64,15758.0,17414.0,80683.0,1.91,0.0,0.0,80683.0,1.91,-177053.0,-4.19,96369.0,2.28,-1679.0,1.247,1.252,27516600.0,34313200,34313200,2026-07-13 00:00:00,2026-07-13 16:11:35+08:00
516770,游戏ETF华泰柏瑞,1.127,1.1256,-0.12,-0.057,-4.81,536666.0,60975517.0,1.176,1.176,1.12,1.184,4.73,14.74,1.06,18.5,205950.0,330716.0,-12175643.0,-19.97,-6262747.0,-10.27,-5912896.0,-9.7,2464006.0,4.04,9711637.0,15.93,-3276.0,1.126,1.127,364048000.0,410282096,410282096,2026-07-13 00:00:00,2026-07-13 16:11:56+08:00
159306,汽车零部件ETF平安,1.183,1.1836,0.05,-0.06,-4.83,8048.0,969960.3,1.224,1.229,1.182,1.243,3.78,3.46,0.52,-86.88,2049.0,5999.0,-82933.0,-8.55,68617.0,7.07,-151550.0,-15.62,28150.0,2.9,54783.0,5.65,-422.0,1.183,1.188,23244616.0,27498381,27498381,2026-07-13 00:00:00,2026-07-13 15:34:57+08:00
159543,国证2000ETF工银,1.517,1.495,-1.47,-0.077,-4.83,38632.0,5859558.5,1.588,1.588,1.495,1.594,5.83,9.16,1.87,16.36,21119.0,17513.0,-595268.0,-10.16,-1860092.0,-31.74,1264824.0,21.59,383180.0,6.54,212089.0,3.62,13.0,1.499,1.517,42196551.0,64012168,64012168,2026-07-13 00:00:00,2026-07-13 15:34:03+08:00
159761,新材料ETF国泰,0.845,0.842,-0.36,-0.043,-4.84,284318.0,24256262.5,0.877,0.89,0.837,0.888,5.97,13.56,0.96,76.48,117339.0,166979.0,68300.0,0.28,0.0,0.0,68300.0,0.28,-641230.0,-2.64,572929.0,2.36,-981.0,0.845,0.846,209734117.0,177225329,177225329,2026-07-13 00:00:00,2026-07-13 15:34:39+08:00
513290,纳指生物科技ETF汇添富,1.631,1.6313,0.02,-0.083,-4.84,1709804.0,281808546.0,1.658,1.674,1.63,1.714,2.57,17.03,0.36,24.42,682188.0,1027616.0,-8609705.0,-3.06,-20009945.0,-7.1,11400240.0,4.05,-2728703.0,-0.97,11338409.0,4.02,-12377.0,1.631,1.632,1004072096.0,1637641589,1637641589,2026-07-13 00:00:00,2026-07-13 16:11:37+08:00
512870,杭州湾区ETF南华,1.514,1.4918,-1.49,-0.077,-4.84,3651.0,548829.0,1.551,1.551,1.476,1.591,4.71,1.79,2.27,72.11,1928.0,1723.0,59645.0,10.87,0.0,0.0,59645.0,10.87,-205767.0,-37.49,146123.0,26.62,1.0,1.478,1.493,20410600.0,30901648,30901648,2026-07-13 00:00:00,2026-07-13 16:11:33+08:00
159845,中证1000ETF华夏,3.242,3.2379,-0.13,-0.165,-4.84,18057886.0,5927633630.277,3.373,3.399,3.227,3.407,5.05,82.52,1.87,7.38,11893270.0,6164616.0,-267489360.0,-4.51,-916623152.0,-15.46,649133792.0,10.95,228894816.0,3.86,38594625.0,0.65,-13105.0,3.242,3.243,2188425600.0,7094875795,7094875795,2026-07-13 00:00:00,2026-07-13 15:34:06+08:00
562880,电池ETF嘉实,0.747,0.7488,0.24,-0.038,-4.84,612336.0,46368605.0,0.775,0.779,0.746,0.785,4.2,6.05,1.75,-1.41,171458.0,440878.0,-2237456.0,-4.83,17376603.0,37.47,-19614059.0,-42.3,-534584.0,-1.15,2772041.0,5.98,-2163.0,0.747,0.748,1012399600.0,756262501,756262501,2026-07-13 00:00:00,2026-07-13 16:12:01+08:00
589280,科创增强ETF华宝,1.0,0.9979,-0.21,-0.051,-4.85,159335.0,16243015.0,1.041,1.051,0.99,1.051,5.8,10.69,2.08,40.09,54673.0,104662.0,-2105467.0,-12.96,-2334573.0,-14.37,229106.0,1.41,1616235.0,9.95,489234.0,3.01,-98.0,1.0,1.001,149069000.0,149069000,149069000,2026-07-13 00:00:00,2026-07-13 16:11:46+08:00
159009,创业板新能源ETF易方达,0.88,0.88,0.0,-0.045,-4.86,79279.0,7079858.396,0.917,0.927,0.878,0.925,5.3,12.91,1.37,21.81,27601.0,51678.0,-1912524.0,-27.01,230743.0,3.26,-2143267.0,-30.27,-930.0,-0.01,1913453.0,27.03,-200.0,0.88,0.881,61392703.0,54025579,54025579,2026-07-13 00:00:00,2026-07-13 15:34:21+08:00
516300,中证1000ETF华泰柏瑞,3.253,3.2476,-0.17,-0.166,-4.86,70262.0,23081199.0,3.419,3.419,3.248,3.419,5.0,26.01,1.89,-29.37,22258.0,48004.0,-4952090.0,-21.46,-1009980.0,-4.38,-3942110.0,-17.08,2976046.0,12.89,1976044.0,8.56,-650.0,3.253,3.264,27012600.0,87871988,87871988,2026-07-13 00:00:00,2026-07-13 16:11:35+08:00
561550,中证500增强ETF华泰柏瑞,1.45,1.4431,-0.48,-0.074,-4.86,718692.0,105091961.0,1.51,1.51,1.436,1.524,4.86,7.38,1.25,12.52,239035.0,479657.0,-7193544.0,-6.85,-1073947.0,-1.02,-6119597.0,-5.82,4835069.0,4.6,2358475.0,2.24,-6432.0,1.45,1.453,973489600.0,1411559920,1411559920,2026-07-13 00:00:00,2026-07-13 16:11:51+08:00
588750,科创芯片ETF汇添富,2.896,2.8867,-0.32,-0.148,-4.86,1949960.0,578239981.0,2.947,3.09,2.86,3.044,7.56,5.98,0.83,5.32,981877.0,968083.0,-3146446.0,-0.54,-40673943.0,-7.03,37527497.0,6.49,-30852016.0,-5.34,33998463.0,5.88,-8730.0,2.895,2.896,3262228000.0,9447412288,9447412288,2026-07-13 00:00:00,2026-07-13 16:11:36+08:00
159869,游戏ETF华夏,1.074,1.077,0.28,-0.055,-4.87,7646705.0,830770603.164,1.119,1.122,1.068,1.129,4.78,9.57,1.0,19.9,2759807.0,4886898.0,-217395884.0,-26.17,-184824146.0,-22.25,-32571738.0,-3.92,105789844.0,12.73,111606032.0,13.43,-34994.0,1.074,1.075,7987082240.0,8578126326,8578126326,2026-07-13 00:00:00,2026-07-13 15:34:57+08:00
159805,传媒ETF鹏华,1.114,1.117,0.27,-0.057,-4.87,358696.0,40687085.326,1.174,1.175,1.11,1.171,5.55,14.35,1.21,3.97,124746.0,233950.0,-1558125.0,-3.83,-2065847.0,-5.08,507722.0,1.25,-1706897.0,-4.2,3265022.0,8.02,-865.0,1.114,1.116,249952480.0,278447063,278447063,2026-07-13 00:00:00,2026-07-13 15:34:12+08:00
159049,有色ETF工银,0.896,0.8954,-0.07,-0.046,-4.88,111583.0,10087865.351,0.94,0.94,0.892,0.942,5.1,5.07,0.54,-77.66,38418.0,73165.0,-322066.0,-3.19,262004.0,2.6,-584070.0,-5.79,103626.0,1.03,218439.0,2.17,354.0,0.894,0.896,220073319.0,197185694,197185694,2026-07-13 00:00:00,2026-07-13 15:34:42+08:00
159637,新能源车ETF东财,0.798,0.8,0.25,-0.041,-4.89,168031.0,13609919.8,0.839,0.839,0.798,0.839,4.89,2.69,1.12,16.07,68846.0,99185.0,-4857340.0,-35.69,-5412286.0,-39.77,554946.0,4.08,1315764.0,9.67,3541576.0,26.02,-1761.0,0.798,0.799,625768096.0,499362941,499362941,2026-07-13 00:00:00,2026-07-13 15:34:33+08:00
588080,科创50ETF易方达,2.036,2.0366,0.03,-0.105,-4.9,14755260.0,3070297020.0,2.085,2.157,2.018,2.141,6.49,7.23,1.33,82.85,7166074.0,7589186.0,-26755680.0,-0.87,22731168.0,0.74,-49486848.0,-1.61,94747616.0,3.09,-67991920.0,-2.21,-47783.0,2.036,2.037,20395628032.0,41525498673,41525498673,2026-07-13 00:00:00,2026-07-13 16:11:56+08:00
589630,科创综指ETF国泰,0.891,0.8928,0.2,-0.046,-4.91,554284.0,50782322.0,0.937,0.946,0.885,0.937,6.51,16.73,1.93,6.79,275813.0,278471.0,-356330.0,-0.7,-8132679.0,-16.01,7776349.0,15.31,-619276.0,-1.22,975605.0,1.92,-55.0,0.891,0.893,331258000.0,295150878,295150878,2026-07-13 00:00:00,2026-07-13 16:11:34+08:00
